id,product_unit_id,actor_id,actor_organization_id,event_type,location_label,latitude,longitude,timestamp,event_hash,previous_event_hash,tx_hash,chain_status,idempotency_key,metadata,created_at
192,39,24,5,manufactured,New York Fulfillment Center,40.7128,-74.006,2024-05-24 00:00:00+00,c851da3d80dad4d2c38a56dbfd80f64faaa08c6ebdffc0eb5921abe5904df1a6,0000000000000000000000000000000000000000000000000000000000000000,0x21dc43473fdbc08d6a920bb919e6a3669fa486c0de2bb95212f94b5ac6d0d014,confirmed,unit-39-manufactured-20240524T000000-3434,"{""batch_no"": ""B8935"", ""line"": ""B""}",2024-05-24 00:02:00+00
193,39,14,9,shipped,Singapore Logistics Hub,1.3521,103.8198,2025-01-22 17:00:00+00,8fc2eefc8f7740186f7f1680dda7359caac431392262fd1a83b3856c6a91c423,0000000000000000000000000000000000000000000000000000000000000000,0x555e793f02770aa458f375a612435a47084921ec2da0b68105f650e0485f8e84,confirmed,unit-39-shipped-20250122T170000-4578,{},2025-01-22 17:00:00+00
194,40,20,7,inspected,Rotterdam Distribution Hub,51.9244,4.4777,2024-03-24 05:00:00+00,29b3e64a37a830a2f750d81033ab61080b8dd61490112ec43c3da3c824558c89,0000000000000000000000000000000000000000000000000000000000000000,0x382680875bd59c27267a6fc67411aff829b17eda47287ecefd284b59ce8db112,confirmed,unit-40-inspected-20240324T050000-3712,{},2024-03-24 05:04:00+00
195,40,25,9,manufactured,Dallas Retail Store #12,32.7767,-96.797,2024-10-09 00:00:00+00,73003207392de36b1673246c86e754528614507b1a05da0109c72c2c49659641,0000000000000000000000000000000000000000000000000000000000000000,,simulated,unit-40-manufactured-20241009T000000-6272,"{""batch_no"": ""B4912"", ""line"": ""C""}",2024-10-09 00:01:00+00
196,40,13,7,shipped,Tokyo QA Lab,35.6762,139.6503,2024-10-10 22:00:00+00,6af69e2c9982dfe4bebe054e11941ca2ec43f5cbe9c368ce2978153615a45577,5ddce62bc29d757740c6d6a39a43007939edd5b864719fdb071a7324385cd21a,,simulated,unit-40-shipped-20241010T220000-9115,"{""carrier"": ""FedEx"", ""container_id"": ""CNT626690""}",2024-10-10 22:04:00+00
197,40,13,4,inspected,,,,2024-10-11 08:00:00+00,5ddce62bc29d757740c6d6a39a43007939edd5b864719fdb071a7324385cd21a,73003207392de36b1673246c86e754528614507b1a05da0109c72c2c49659641,0x910256daef61dbe1cb37da2e319aee8ae50093178b91c852aecfaba0bb717cb8,confirmed,unit-40-inspected-20241011T080000-1715,"{""inspector_notes"": ""minor defect noted"", ""score"": 95.6}",2024-10-11 08:04:00+00
198,40,5,4,received,Shenzhen Factory Floor 2,22.5431,114.0579,2024-10-20 22:00:00+00,4f113582c62bf5f9d2a9aa54ccefe61d176696712ae75de3e18ab2cd5cac07f7,38842007ec25ed5763084ae16b3703b898cc3361de928850ebcb011485977da6,0xbde0708f60bf3aae538484cfccb371c31e90072e38d90b9b1aad6f983500eb2a,confirmed,unit-40-received-20241020T220000-1310,{},2024-10-20 22:01:00+00
199,40,11,10,sold,Shenzhen Factory Floor 2,22.5431,114.0579,2025-02-26 00:00:00+00,61e8281b410297a9c3d53678111f5b0bfd65f33fbd39638fbabbb1d267f69030,29b3e64a37a830a2f750d81033ab61080b8dd61490112ec43c3da3c824558c89,0x83308d0f083a70e7d48459eeb44f12cadc72fa4f57bd669f63d2c7b59007ce73,confirmed,unit-40-sold-20250226T000000-5336,{},2025-02-26 00:05:00+00
200,40,19,6,shipped,Mexico City Assembly Plant,19.4326,-99.1332,2025-02-28 16:00:00+00,38842007ec25ed5763084ae16b3703b898cc3361de928850ebcb011485977da6,61e8281b410297a9c3d53678111f5b0bfd65f33fbd39638fbabbb1d267f69030,0x85a989187528aa0f0cdfc7751fe8257b8b18912755cd4a06f6dcba4661da43d1,confirmed,unit-40-shipped-20250228T160000-5911,{},2025-02-28 16:04:00+00
201,41,12,10,shipped,Chicago Regional Warehouse,41.8781,-87.6298,2024-04-22 04:00:00+00,471e604fdd112fbff585d3dbdc53cf315347a31a798feb0ce834e0156eefa454,0000000000000000000000000000000000000000000000000000000000000000,0x315a6c2d7307b5f001a3fd0e732e80a30367138cbb16a7ae40f3fb417335b2cc,confirmed,unit-41-shipped-20240422T040000-8454,{},2024-04-22 04:00:00+00
202,41,4,8,manufactured,Los Angeles Port Terminal,33.7406,-118.2706,2024-06-18 00:00:00+00,31805bf1dec4bfbed7852879239c85f8b0074731adb55b27d6ab36bc38ff52cb,0000000000000000000000000000000000000000000000000000000000000000,,pending,unit-41-manufactured-20240618T000000-8486,"{""batch_no"": ""B3361"", ""line"": ""B""}",2024-06-18 00:05:00+00
203,41,21,3,inspected,Los Angeles Port Terminal,33.7406,-118.2706,2024-06-20 16:00:00+00,9400c0b0a9d3d2af654c12a417845703d371c223af001874a979bec8c6b2268f,31805bf1dec4bfbed7852879239c85f8b0074731adb55b27d6ab36bc38ff52cb,0xc27c1a2d342105c5c029d6fa66be5f3c01769feb329113ab9c305d710774dc07,confirmed,unit-41-inspected-20240620T160000-5342,"{""inspector_notes"": ""passed with rework"", ""score"": 91.0}",2024-06-20 16:03:00+00
204,41,4,2,sold,Singapore Logistics Hub,1.3521,103.8198,2024-06-22 04:00:00+00,f5e5d96dd5d7549d7aa524a71504a7d9ff232755b46ce82fa40943f1a753c214,a0a12ffc46ade18d190dd10283a1c575cca8583854a589af2de8cd8c2f469e0b,,simulated,unit-41-sold-20240622T040000-5906,"{""order_id"": ""ORD16028"", ""channel"": ""online""}",2024-06-22 04:05:00+00
205,41,2,10,received,Los Angeles Port Terminal,33.7406,-118.2706,2024-06-22 06:00:00+00,a0a12ffc46ade18d190dd10283a1c575cca8583854a589af2de8cd8c2f469e0b,8f93c0116588e7e923385565e9c7c038943c0e1d03ca96b50895523ce6e4ef7e,,simulated,unit-41-received-20240622T060000-5708,"{""dock"": ""D3"", ""condition"": ""damaged_minor""}",2024-06-22 06:01:00+00
206,41,3,6,shipped,Tokyo QA Lab,35.6762,139.6503,2024-06-24 00:00:00+00,8f93c0116588e7e923385565e9c7c038943c0e1d03ca96b50895523ce6e4ef7e,9400c0b0a9d3d2af654c12a417845703d371c223af001874a979bec8c6b2268f,,simulated,unit-41-shipped-20240624T000000-7226,"{""carrier"": ""UPS"", ""container_id"": ""CNT667296""}",2024-06-24 00:03:00+00
207,42,12,7,shipped,New York Fulfillment Center,40.7128,-74.006,2024-01-17 19:00:00+00,d66c58a1dfcbc02cc5be2fed321996a967be524927f3f3d3c9c10be5af7d39b1,0000000000000000000000000000000000000000000000000000000000000000,,simulated,unit-42-shipped-20240117T190000-8371,{},2024-01-17 19:02:00+00
208,42,12,6,manufactured,Dallas Retail Store #12,32.7767,-96.797,2024-05-30 00:00:00+00,7e11608ddc6b7ce1f5d48849626697fdd400e43c58905574be2de1a0ff026faf,0000000000000000000000000000000000000000000000000000000000000000,0x2bf73e879fae505d6caae4cd37caa5a161218f0bbf1a361a0ba06065c3da581c,confirmed,unit-42-manufactured-20240530T000000-5000,"{""batch_no"": ""B3950"", ""line"": ""A""}",2024-05-30 00:05:00+00
209,42,15,3,received,Sao Paulo Depot,-23.5505,-46.6333,2025-02-11 11:00:00+00,172372cc70538deec9c70780dc37be288a8511feb196674873c345cbceaa9eb6,bf36253a93d0de66887b76077e934f1f2374fd12ef45c1c2b275ee90e3813480,0x69bd89753413e578b8b950e3412b957ee74cb880f1878343f77aaf60ad2153a4,confirmed,unit-42-received-20250211T110000-9954,{},2025-02-11 11:00:00+00
210,42,17,8,sold,Rotterdam Distribution Hub,51.9244,4.4777,2025-03-11 16:00:00+00,bf36253a93d0de66887b76077e934f1f2374fd12ef45c1c2b275ee90e3813480,d66c58a1dfcbc02cc5be2fed321996a967be524927f3f3d3c9c10be5af7d39b1,0xc886ce398175e95672732b222115f6455fa36e306746da3abfe26c5aea9cb619,failed,unit-42-sold-20250311T160000-4159,{},2025-03-11 16:03:00+00
211,43,20,7,manufactured,New York Fulfillment Center,40.7128,-74.006,2024-02-10 00:00:00+00,4ca911844818f91083d46c449fce518393ad0ace7490f00434746e9648a9cf5c,0000000000000000000000000000000000000000000000000000000000000000,,simulated,unit-43-manufactured-20240210T000000-9153,"{""batch_no"": ""B3344"", ""line"": ""A""}",2024-02-10 00:05:00+00
212,43,15,5,inspected,Singapore Logistics Hub,1.3521,103.8198,2024-02-11 12:00:00+00,41717fc56fe52a82a9814693a14535af900a215a11e735078cf2961cbc78d086,4ca911844818f91083d46c449fce518393ad0ace7490f00434746e9648a9cf5c,,simulated,unit-43-inspected-20240211T120000-1153,"{""inspector_notes"": ""minor defect noted"", ""score"": 98.5}",2024-02-11 12:03:00+00
213,43,25,10,manufactured,Sao Paulo Depot,-23.5505,-46.6333,2025-01-22 10:00:00+00,910ad43a1d9f4ee8bd1a783db571c343a976e13e50e339876179fc56d7c70849,0000000000000000000000000000000000000000000000000000000000000000,0x91cf66b9b1acffc6338d2c6f309be5e9e9c1215cda31ce85efb2c3196b499898,confirmed,unit-43-manufactured-20250122T100000-6772,{},2025-01-22 10:01:00+00
214,44,23,10,inspected,Singapore Logistics Hub,1.3521,103.8198,2024-02-16 16:00:00+00,d191eaa27dbf3b4a61c6e7745edb35cb63f456845a7721928e0d3e8dd3ddb7ba,eaa1bc1db635192b4669c42795e52628767c56068eeceb00b2bbfa9fbe055238,0x7be6d67d287ce6d5b1487e853e9a0ab8b9f27878f4fc069e66483f14b8238df8,confirmed,unit-44-inspected-20240216T160000-1911,{},2024-02-16 16:05:00+00
215,44,3,8,manufactured,Hamburg Container Yard,53.5511,9.9937,2024-03-21 00:00:00+00,822e5f951141ce78006ac10b88c5383044b50e0fe33be71c6c1929e13a383faa,0000000000000000000000000000000000000000000000000000000000000000,0x24049e637ec120c533cbedab35d0aef1215e4b9ffc9d00a9e5efdb985de16c2f,confirmed,unit-44-manufactured-20240321T000000-7951,"{""batch_no"": ""B8484"", ""line"": ""B""}",2024-03-21 00:02:00+00
216,44,7,7,inspected,Singapore Logistics Hub,1.3521,103.8198,2024-03-21 17:00:00+00,55f6bac877abc2d6014d7fe6598eaa7ffcf690279ec7bf9f2bd0ae24b9e41d38,822e5f951141ce78006ac10b88c5383044b50e0fe33be71c6c1929e13a383faa,0x88c7f24f213305de2a5ae450c15c1f677f6f9a4f0afda0ee6ecac607d6572c6c,confirmed,unit-44-inspected-20240321T170000-4886,"{""inspector_notes"": ""minor defect noted"", ""score"": 93.6}",2024-03-21 17:01:00+00
217,44,9,3,sold,Tokyo QA Lab,35.6762,139.6503,2024-03-23 16:00:00+00,d0078cd7881820947a9fc6d89e809f40de15e171b466083f6e89da48e7c28d95,ff0623f8498bc1ce8fd731807e4807e156aca0509496f536dfc519cd434abf26,0x3831eea4ce5a231d2ae512400788c407d4b9cf7447ab40912536622a7f3f4fc6,confirmed,unit-44-sold-20240323T160000-1645,"{""order_id"": ""ORD67779"", ""channel"": ""retail""}",2024-03-23 16:02:00+00
218,44,24,8,received,Mumbai Inspection Center,19.076,72.8777,2024-03-25 03:00:00+00,ff0623f8498bc1ce8fd731807e4807e156aca0509496f536dfc519cd434abf26,c00691a23f2f078e32dfd363baa3f836d3dbe22514e8c3437d33728b91b1358b,0xabfcad4ba496bc64457591f2647f4af18fa76191e18e44f918d7226435c1c096,confirmed,unit-44-received-20240325T030000-6772,"{""dock"": ""D7"", ""condition"": ""good""}",2024-03-25 03:05:00+00
219,44,23,5,shipped,Shenzhen Factory Floor 2,22.5431,114.0579,2024-03-25 12:00:00+00,c00691a23f2f078e32dfd363baa3f836d3dbe22514e8c3437d33728b91b1358b,55f6bac877abc2d6014d7fe6598eaa7ffcf690279ec7bf9f2bd0ae24b9e41d38,,pending,unit-44-shipped-20240325T120000-5497,"{""carrier"": ""Maersk"", ""container_id"": ""CNT735863""}",2024-03-25 12:01:00+00
220,44,8,1,manufactured,Dallas Retail Store #12,32.7767,-96.797,2024-08-12 07:00:00+00,85a03b2da5f698e092a05f7c9cc34aa0bec35a65e5282d963017eaf7ceccd713,d191eaa27dbf3b4a61c6e7745edb35cb63f456845a7721928e0d3e8dd3ddb7ba,,pending,unit-44-manufactured-20240812T070000-1924,{},2024-08-12 07:05:00+00
221,44,3,9,sold,Singapore Logistics Hub,1.3521,103.8198,2024-09-27 22:00:00+00,eaa1bc1db635192b4669c42795e52628767c56068eeceb00b2bbfa9fbe055238,0000000000000000000000000000000000000000000000000000000000000000,,pending,unit-44-sold-20240927T220000-2838,{},2024-09-27 22:03:00+00
222,45,24,3,manufactured,Los Angeles Port Terminal,33.7406,-118.2706,2024-07-05 00:00:00+00,1903c730d405d9dcb6a1ef29ec23f26eee853c450c609f1e918195827f2f9873,0000000000000000000000000000000000000000000000000000000000000000,0x70f67f3a89a3ea8dd06d392175cd6ff7da167411f8fd6ebdb8769fc201fc3d20,confirmed,unit-45-manufactured-20240705T000000-6352,"{""batch_no"": ""B3877"", ""line"": ""A""}",2024-07-05 00:03:00+00
223,45,5,9,inspected,Hamburg Container Yard,53.5511,9.9937,2024-07-07 23:00:00+00,a826cb8c90649c08ddc0ced7236bbe84cc6577d6524f89df4b5ada0549df3b08,1903c730d405d9dcb6a1ef29ec23f26eee853c450c609f1e918195827f2f9873,,simulated,unit-45-inspected-20240707T230000-9221,"{""inspector_notes"": ""passed"", ""score"": 88.9}",2024-07-07 23:00:00+00
224,45,16,5,shipped,Sao Paulo Depot,-23.5505,-46.6333,2024-07-08 22:00:00+00,90fd53fa30d753a2bb9fdda968e0ecb8b8cbf1679b92837b16e08b90e5b8b9b5,a826cb8c90649c08ddc0ced7236bbe84cc6577d6524f89df4b5ada0549df3b08,0xe031da548c871cff2b88a50fdb47ee0307efba0949b0a7a8c87e15a215d3702c,confirmed,unit-45-shipped-20240708T220000-2886,"{""carrier"": ""Maersk"", ""container_id"": ""CNT247594""}",2024-07-08 22:03:00+00
225,45,25,4,received,Tokyo QA Lab,35.6762,139.6503,2024-07-11 18:00:00+00,271996127a8a92be768fdacfa5d6f0c2a381bb9f26961f13230d40dd02de30ef,90fd53fa30d753a2bb9fdda968e0ecb8b8cbf1679b92837b16e08b90e5b8b9b5,,pending,unit-45-received-20240711T180000-6992,"{""dock"": ""D13"", ""condition"": ""good""}",2024-07-11 18:04:00+00
226,45,9,9,sold,Los Angeles Port Terminal,33.7406,-118.2706,2024-07-15 08:00:00+00,8c93ae0567c32587035b962e7050b75bbc1814e4f655013c0b5a3d388bd95afe,271996127a8a92be768fdacfa5d6f0c2a381bb9f26961f13230d40dd02de30ef,0xd2a844fae3782028c243bedeb03230a0092179e6000be4383a075ab3cdea74a9,confirmed,unit-45-sold-20240715T080000-7038,"{""order_id"": ""ORD98125"", ""channel"": ""online""}",2024-07-15 08:03:00+00
227,46,21,6,manufactured,Los Angeles Port Terminal,33.7406,-118.2706,2024-07-14 00:00:00+00,190f89f81b067d1e8769a1e3964411ad36fffc8930becc52a97c4f3bc15de265,0000000000000000000000000000000000000000000000000000000000000000,,pending,unit-46-manufactured-20240714T000000-8724,"{""batch_no"": ""B6374"", ""line"": ""C""}",2024-07-14 00:04:00+00
228,46,20,7,sold,Mumbai Inspection Center,19.076,72.8777,2024-07-15 08:00:00+00,74c0e41961ac1279f97d8d86f9d37fbeb0ef7c38badf86e915dd62eb17aa558c,c9e1ac28dfad7617cf7e0642e46a1ef3c7c9fa7153d9d4c22ef68a9485f71a8e,0x97ae7b3145702f81e84bd36f4346f120b9587deffa9b229f78353d35d055c098,confirmed,unit-46-sold-20240715T080000-7070,"{""order_id"": ""ORD68287"", ""channel"": ""retail""}",2024-07-15 08:03:00+00
229,46,2,5,shipped,Singapore Logistics Hub,1.3521,103.8198,2024-07-15 12:00:00+00,4b052ad9970130f70b01db80de0cb9b4ba31ab5d9804773eaa1e6483ca2775cf,36420aa94d1482ab3198b65c885d43a1570f40f72fe6917d92de724c2be5738e,0x6addd2f5d6a3a054dfcc0a4e4cd687e65c355802dce5ebbd697e6d198d0bd693,confirmed,unit-46-shipped-20240715T120000-2592,"{""carrier"": ""FedEx"", ""container_id"": ""CNT507524""}",2024-07-15 12:04:00+00
230,46,8,2,inspected,Tokyo QA Lab,35.6762,139.6503,2024-07-16 15:00:00+00,36420aa94d1482ab3198b65c885d43a1570f40f72fe6917d92de724c2be5738e,190f89f81b067d1e8769a1e3964411ad36fffc8930becc52a97c4f3bc15de265,0xec744bc51b0ba6e07cd620df43478ca42018c91952b4ce45d2532a9d563dff98,confirmed,unit-46-inspected-20240716T150000-5951,"{""inspector_notes"": ""passed"", ""score"": 87.1}",2024-07-16 15:04:00+00
231,46,15,6,received,Tokyo QA Lab,35.6762,139.6503,2024-07-21 03:00:00+00,c9e1ac28dfad7617cf7e0642e46a1ef3c7c9fa7153d9d4c22ef68a9485f71a8e,4b052ad9970130f70b01db80de0cb9b4ba31ab5d9804773eaa1e6483ca2775cf,,simulated,unit-46-received-20240721T030000-3531,"{""dock"": ""D4"", ""condition"": ""damaged_minor""}",2024-07-21 03:05:00+00
232,46,15,1,inspected,Mexico City Assembly Plant,19.4326,-99.1332,2024-07-30 13:00:00+00,1fb0e9a6f67f17ff7fcb68d921029435f22de5583154ea04b0dc93157eda409a,216dcf36d77b96019f0bf6bb6c0db6401b0265a3157db0079b00db19c707276d,0x376db7ef6f110768db7643e01225acae855dbe162b35de7c9be8e02b81e4113c,confirmed,unit-46-inspected-20240730T130000-3196,{},2024-07-30 13:03:00+00
233,46,12,9,inspected,Mumbai Inspection Center,19.076,72.8777,2025-03-09 02:00:00+00,216dcf36d77b96019f0bf6bb6c0db6401b0265a3157db0079b00db19c707276d,ea590368647b92f3b7e211dd9fd995550f52121e63da1cb026d1668fc1cfd9e2,,pending,unit-46-inspected-20250309T020000-5496,{},2025-03-09 02:04:00+00
234,46,18,9,manufactured,Mumbai Inspection Center,19.076,72.8777,2025-04-01 09:00:00+00,ea590368647b92f3b7e211dd9fd995550f52121e63da1cb026d1668fc1cfd9e2,0000000000000000000000000000000000000000000000000000000000000000,0x759e17b5bb6ec13add3d5e33540d7d9eff30f62be9f4decd2e8202b2c3f1a23f,confirmed,unit-46-manufactured-20250401T090000-3852,{},2025-04-01 09:00:00+00
235,47,22,6,manufactured,Mexico City Assembly Plant,19.4326,-99.1332,2024-02-20 00:00:00+00,ff304c0bf4e2a4dad99f3cb4d00397815c60897a9e5ee9aafb99d00a8a9cbe8d,0000000000000000000000000000000000000000000000000000000000000000,0x3c328954b97738ee46ed9dfa117809a2ae1c91f174a5f8c336f480280b489836,confirmed,unit-47-manufactured-20240220T000000-1992,"{""batch_no"": ""B4109"", ""line"": ""A""}",2024-02-20 00:02:00+00
236,47,5,10,shipped,Chicago Regional Warehouse,41.8781,-87.6298,2024-02-21 00:00:00+00,7f959ea75ab081672e2cef616e9b5c652c53e0299119750315db01d39f99ca9c,1353e9a86b5e16ad3c4ae82febf6951324b086c63460fb4229a260d53d3d8901,0x2259e64d64cfe8f16b0e3a72431871e26359b0d28e838b33166ec52d96ecdf7d,confirmed,unit-47-shipped-20240221T000000-4394,"{""carrier"": ""FedEx"", ""container_id"": ""CNT444519""}",2024-02-21 00:05:00+00
237,47,15,2,inspected,Tokyo QA Lab,35.6762,139.6503,2024-02-21 07:00:00+00,1353e9a86b5e16ad3c4ae82febf6951324b086c63460fb4229a260d53d3d8901,ff304c0bf4e2a4dad99f3cb4d00397815c60897a9e5ee9aafb99d00a8a9cbe8d,,pending,unit-47-inspected-20240221T070000-1349,"{""inspector_notes"": ""minor defect noted"", ""score"": 88.7}",2024-02-21 07:04:00+00
238,47,17,7,received,,,,2024-07-28 18:00:00+00,d81e0285a59d4bd391a03a1e2a6152e152f0c268b00134fbb854f7729cf5faa8,0000000000000000000000000000000000000000000000000000000000000000,0xb152d0c717964fd16f132afaad40e738d38600b8e69dfbcea01e97be26fb0012,confirmed,unit-47-received-20240728T180000-6194,{},2024-07-28 18:04:00+00
239,47,6,7,manufactured,Rotterdam Distribution Hub,51.9244,4.4777,2025-04-23 01:00:00+00,30a69dae5d502403312701c2cb8e29009f7ad38e3a84f771a24bcef6e0856d2f,d81e0285a59d4bd391a03a1e2a6152e152f0c268b00134fbb854f7729cf5faa8,0x910c8075ba037d42f9d4bdda414de3cd8b3e6fb049af123d6afebe73e2fdc2b8,confirmed,unit-47-manufactured-20250423T010000-7504,{},2025-04-23 01:05:00+00
240,48,20,1,manufactured,Mumbai Inspection Center,19.076,72.8777,2025-02-07 00:00:00+00,4de674b6ca909a7bb9ae32b18ae68ce8fccba48b8d173e55f1d2540f80c54ae9,0000000000000000000000000000000000000000000000000000000000000000,0xb4e7d0d961ba3caafa2b571c73ab37885e3aabd21b6340797e24a056d7f514dc,confirmed,unit-48-manufactured-20250207T000000-3129,"{""batch_no"": ""B3858"", ""line"": ""A""}",2025-02-07 00:00:00+00
241,48,22,1,inspected,Rotterdam Distribution Hub,51.9244,4.4777,2025-02-07 05:00:00+00,4a09c8f17d825774e0d20fcea3a47435190a0bb7f8a4ff6f7ee78c91f602ccdb,4de674b6ca909a7bb9ae32b18ae68ce8fccba48b8d173e55f1d2540f80c54ae9,0x3c09a337e0f659d2ea8150b734ddc4192cad27e70ff88ea2d496765b0c7d0932,confirmed,unit-48-inspected-20250207T050000-6869,"{""inspector_notes"": ""passed"", ""score"": 93.8}",2025-02-07 05:00:00+00
242,49,9,1,manufactured,Rotterdam Distribution Hub,51.9244,4.4777,2024-03-30 00:00:00+00,b706bd6c810fbea1248832a0c0d5b9be7a771c9bd0cc9dffb10c21dfada34d88,0000000000000000000000000000000000000000000000000000000000000000,,pending,unit-49-manufactured-20240330T000000-9619,"{""batch_no"": ""B2041"", ""line"": ""B""}",2024-03-30 00:01:00+00
243,49,8,10,received,Sao Paulo Depot,-23.5505,-46.6333,2024-04-14 12:00:00+00,66d1df8298da74023d7491d4c65f0b05e884babdaec4c9e4e80594c66db9a0e0,b0e414b8072b0cfd946e7fb13c66ba9ff5cb238973f595c00aa49815d3998eac,0xbb485264157a1b4dbacd942d23f925df36d745d7070d8588746aabdc939fe6e5,confirmed,unit-49-received-20240414T120000-6269,{},2024-04-14 12:05:00+00
244,49,10,8,manufactured,Tokyo QA Lab,35.6762,139.6503,2025-01-03 17:00:00+00,b0e414b8072b0cfd946e7fb13c66ba9ff5cb238973f595c00aa49815d3998eac,41560e289c1b86584eeb4bc270cc34887cb3b59d3afb3ea872087c0ece2fe7f3,0x35668c9f3e84e38d2868831e12cd7d9b8684d2da3dbe707a6d65d89e4d03daeb,failed,unit-49-manufactured-20250103T170000-7214,{},2025-01-03 17:05:00+00
245,49,11,5,shipped,New York Fulfillment Center,40.7128,-74.006,2025-01-05 18:00:00+00,41560e289c1b86584eeb4bc270cc34887cb3b59d3afb3ea872087c0ece2fe7f3,0000000000000000000000000000000000000000000000000000000000000000,0xcfad29f6747590695cd7c9b65af5b3aef67e254293038192358404a66fe2fb97,confirmed,unit-49-shipped-20250105T180000-6890,{},2025-01-05 18:02:00+00
246,50,14,10,sold,Tokyo QA Lab,35.6762,139.6503,2024-01-16 15:00:00+00,c074d89d277715efd62dafc3425c9eed275434322e65d9ebc68459649fc79c4e,3d39756b268822bf736561000d5a909996ff515d3a1bf486e9612c636a26536b,0x27cda504c7c53896410255730300eba34421f17362f7091da8c29993cc367a75,confirmed,unit-50-sold-20240116T150000-9938,{},2024-01-16 15:01:00+00
247,50,2,5,received,Chicago Regional Warehouse,41.8781,-87.6298,2024-01-23 06:00:00+00,3d39756b268822bf736561000d5a909996ff515d3a1bf486e9612c636a26536b,d78d6ce249bcc9d469092eaa30969c11f87f17ed3c4c65529ff6f3fb91ac6788,,simulated,unit-50-received-20240123T060000-6170,{},2024-01-23 06:05:00+00
248,50,1,9,inspected,Rotterdam Distribution Hub,51.9244,4.4777,2024-07-27 20:00:00+00,49388f35e45a580dd0fd3d927709808c75abda7e34e118a11bacdffdf7ec5ca5,c074d89d277715efd62dafc3425c9eed275434322e65d9ebc68459649fc79c4e,0xe419b5275848ce5766084b5e6f9fefe00c1e19f70fddb0592bec4295197f2095,confirmed,unit-50-inspected-20240727T200000-8793,{},2024-07-27 20:04:00+00
249,50,12,9,manufactured,New York Fulfillment Center,40.7128,-74.006,2025-02-02 00:00:00+00,59bc6e79d8cef2096595eac8e5b98a44039781ef9510cf7ec4726060d62b0ef5,0000000000000000000000000000000000000000000000000000000000000000,0x0ff45bd2c021c4c43a8bc1f47268ad40f0fa823979f63141a2ed06219289f0e9,confirmed,unit-50-manufactured-20250202T000000-8405,"{""batch_no"": ""B1710"", ""line"": ""C""}",2025-02-02 00:00:00+00
250,50,22,9,inspected,Mumbai Inspection Center,19.076,72.8777,2025-02-04 14:00:00+00,8d410db21a4fad6c214b6ed6a9bcd68b7823b39917f80265fb3c196191408d42,59bc6e79d8cef2096595eac8e5b98a44039781ef9510cf7ec4726060d62b0ef5,,pending,unit-50-inspected-20250204T140000-1510,"{""inspector_notes"": ""minor defect noted"", ""score"": 97.7}",2025-02-04 14:04:00+00
251,50,5,2,received,Rotterdam Distribution Hub,51.9244,4.4777,2025-02-06 21:00:00+00,3cbcc3231bef31bf136efb9ecb9837cffdfd06b7fd1d0929f7f3d860e57c764d,b27e7ccc718d0c102d060ef06638e7c71f8f54c0e873dd39ab0ebee938aa70b0,0xc14c5ab044a5e0531e1072fe0dba2ba8b30db88cd3acd9794c12e9fb012d4d8c,confirmed,unit-50-received-20250206T210000-9984,"{""dock"": ""D13"", ""condition"": ""good""}",2025-02-06 21:05:00+00
252,50,14,2,shipped,Singapore Logistics Hub,1.3521,103.8198,2025-02-07 00:00:00+00,b27e7ccc718d0c102d060ef06638e7c71f8f54c0e873dd39ab0ebee938aa70b0,8d410db21a4fad6c214b6ed6a9bcd68b7823b39917f80265fb3c196191408d42,,simulated,unit-50-shipped-20250207T000000-2204,"{""carrier"": ""DHL"", ""container_id"": ""CNT737846""}",2025-02-07 00:05:00+00
253,50,17,9,received,Dallas Retail Store #12,32.7767,-96.797,2025-05-09 05:00:00+00,d78d6ce249bcc9d469092eaa30969c11f87f17ed3c4c65529ff6f3fb91ac6788,0000000000000000000000000000000000000000000000000000000000000000,,simulated,unit-50-received-20250509T050000-3267,{},2025-05-09 05:05:00+00
254,51,15,9,manufactured,New York Fulfillment Center,40.7128,-74.006,2024-05-30 00:00:00+00,b5d77af87a9b6407077b954620dfcf22ad2d86d5929787de499c36d1556cb392,0000000000000000000000000000000000000000000000000000000000000000,0xdcc4643d4c95df7004a2c650c6669c76b32282e688d4aabdc3e87a9517066c71,confirmed,unit-51-manufactured-20240530T000000-2624,"{""batch_no"": ""B2874"", ""line"": ""C""}",2024-05-30 00:03:00+00
255,51,21,9,inspected,Sao Paulo Depot,-23.5505,-46.6333,2024-05-31 07:00:00+00,6a15b4f6daacf01b181696be66ab6615ad2f7646746d757e363ad5dc9d01c7cb,b5d77af87a9b6407077b954620dfcf22ad2d86d5929787de499c36d1556cb392,0x49cb3514ac2fd5fcade2f61a7e3aaa80217da2c0bfc580b02a482657c233f4ad,confirmed,unit-51-inspected-20240531T070000-8046,"{""inspector_notes"": ""passed"", ""score"": 91.2}",2024-05-31 07:02:00+00
256,51,15,7,shipped,Dallas Retail Store #12,32.7767,-96.797,2024-05-31 08:00:00+00,5c67de11f4a9262f13b108911de648fcc3f95c8dca378f7db08dedcfb4dc2954,6a15b4f6daacf01b181696be66ab6615ad2f7646746d757e363ad5dc9d01c7cb,0xddabf05257e65796fcc8dfa685af090f690029df4c0fdd37b4f7bdcf82bf8aae,confirmed,unit-51-shipped-20240531T080000-6120,"{""carrier"": ""DHL"", ""container_id"": ""CNT492483""}",2024-05-31 08:03:00+00
