id,product_hash,qr_public_token,gtin,batch_no,serial_no,product_name,expiry_date,manufacturer_org_id,current_custodian_org_id,status,risk_score,risk_level,scan_count,last_verified_at,created_at
248,cb8dcfdc2b0975e9d401b1b5c369099a6cada10949bd86cbd9c56de49f577387,zvRDcT8JM7BgNOiRnmRKSlvkjzms90M4,65533944232997,B6036-W42,SN-199206-000248-910,Amlodipine 5mg Tablets,2027-11-20,19,20,delivered,75.3,high,3,2026-05-18 21:13:40,2026-04-26 02:53:40
249,54b69d27f89c47794f72055d57c5c717838d7b9cc3d565669446d92b16f2a16b,ZRknKFhSSnJYN2K5gj79VBdk1VDs0vrSzuXiWcasJ0xdSndb,88172833373336,B8722-A81,PU-200801-000249-925,Insulin Glargine Pen,2028-06-26,7,3,in_transit,36.05,medium,3,2026-05-21 14:05:40,2026-05-19 22:34:40
250,ea81d930e54f79baf8e2e2f38d4ea0e12183b42e5d1866cdc4f1c639eca4acb0,slZjPi1mClzOboBJFQXyYZcX9OS3JrU7,18064802938027,B7006-B30,SN-198701-000250-934,Multivitamin Syrup,2027-07-25,14,13,in_transit,44.85,medium,0,,2026-06-24 20:19:40
251,185f5e98d1320dc9f6be04344cadcd5e4d2a7189d4b40581d51c69b2eb2c35fc,buJgmabmzBTh3WwYBAWLvYpUkNne44TI,24227911209579,B1268-C68,SRL-198712-000251-266,Azithromycin 250mg Tablets,2027-02-23,10,2,sold,5.85,low,4,2025-12-06 01:23:40,2025-08-10 12:16:40
252,63a217f0136bb36a8f167cef1a1bb7ec446d5950d4fdcba3a1f4cecf41b6e33b,NEZzMZ6lqxNo2BWDjF5ltc7WvyHS4SjpplJ6Xgf8hCFovQz4,66884082062119,B5125-W55,SN-201208-000252-712,Vitamin D3 60000 IU Sachet,2028-12-01,4,16,created,17.55,low,0,,2025-11-30 01:58:40
253,419219c9cc8ad46c62b0a6a43a6b4b5b67ce880d6fadbddd4b815687079d001b,1jhkQQq2x74TaHm8sB4bFGFJuqbk1MxFvL2lQEM4,36295321947131,B7854-C61,PU-197402-000253-655,Insulin Glargine Pen,2026-07-04,1,21,in_transit,72.51,high,0,,2025-05-26 02:56:40
254,0c9c283a90e29ffa624888a140d68e9a06d1104c7210df448b9090b493651343,tURyBCSjzZSP7cxuqFOIgmgOVcqH0RjYf0fZWxsP2SH1HH9s,07135033180719,B9156-O91,SRL-199512-000254-591,Ibuprofen 400mg Tablets,2028-03-27,11,25,delivered,38.77,medium,17,2026-07-12 20:42:40,2025-09-06 11:56:40
255,8d3959a9af2bf464d9a1b3d47470230e2fe0aaafbaff414c5e2a09826ed0af27,gi5YllbQckpn8rEF2VRgDMjVKKMJGOFm,70244777031135,B4089-D10,PU-202608-000255-746,Paracetamol 650mg Tablets,2027-04-12,9,8,sold,89.91,high,1,2026-06-21 02:16:40,2025-07-23 20:59:40
256,75e5cc906ade795124c493c051862bc1195038a52e3aa74fb032fd3012a85724,VdBHAZU51kI32F3P2mYzUFN274UVkCpI7g8lPXmnLgHF8vlT,70477909436463,B3736-A91,SRL-202606-000256-635,Atorvastatin 20mg Tablets,2029-01-20,9,8,delivered,62.12,medium,4,2025-12-27 18:02:40,2026-03-14 21:43:40
257,3acdbcebf89f8fc915da4cf9412301d9e433103effc1664a0235764f15134544,NHsOlP9Yjyw7yxk1JfumMK3kuLPMaBsi1bqDVzK9dBMEIIKt,62365405888142,B8509-Q90,PU-197402-000257-311,Ciprofloxacin 500mg Tablets,2028-04-12,18,4,sold,29.3,low,1,2025-11-06 10:27:40,2025-10-18 23:18:40
258,b5920745a2fbdc164f9227770909a0792dad214b7655afc73f4cbcee1811fbbd,ukZ9kiCyrLd0lHpGVa2JlPcDPHoKDZUg,39219790267745,B6830-U36,SN-198201-000258-466,Ciprofloxacin 500mg Tablets,2028-05-04,9,25,delivered,82.55,high,3,2025-12-28 00:11:40,2025-09-07 15:28:40
259,d3e2aa616f66cdcc4a4769eba3a02ef94998825b77bf2da8be4caa729a6d6f55,k2XbNmxQcqs6pL6yrvA3y4k6xWhuvL2i5Vl1hao5,62723932732418,B4797-R38,PU-198501-000259-106,Ranitidine 150mg Tablets,2027-02-28,10,11,delivered,21.82,low,6,2026-02-22 11:27:40,2026-06-09 13:10:40
260,fed6fb5c92fc19803173ff1b5a927f12d5adac2034ed1b5e7eb1dd584a9b23c2,WoWi8EAqNTMIStulPk0i1ghFEMBd4GNwLqCqownVs2T0sZ0h,57942860250154,B2124-W35,SN-202211-000260-945,Insulin Regular Vial,2028-06-17,6,14,sold,51.3,medium,0,,2025-08-01 10:39:40
261,b18f83e673b965b29b12a0c58df0013513321f1a252dafdcc4bbe048eea026ef,aZAtdlBsuO5TDXFgJgADs1ETBxkYKetn,35586493657615,B6575-P39,SRL-201912-000261-117,Multivitamin Syrup,2029-02-09,22,23,in_transit,9.52,low,5,2026-04-17 10:28:40,2026-04-14 03:52:40
262,251c075f7f2e50e4ecf0c1b539a96462a0e3e3f3c3afd88d5f7c0bdcf3029638,WsU3PSKBI2Z3uSvG6T0diBKTL30ZYsHN4CfauJs75YWXmE2G,35076257810294,B9827-C45,PU-201911-000262-690,Amoxicillin 500mg Capsules,2026-11-03,24,20,delivered,86.65,high,16,2026-01-27 01:33:40,2026-08-18 04:49:40
263,e184a874148902e4716a28efe4784e959d99eeef0598ab7e638e46f51930657d,5KnWfZtFUUCUVPmPbUhoKa7H09tOthScdGZX1Scu,82720367434906,B9350-X86,PU-199012-000263-681,Ibuprofen 400mg Tablets,2027-06-15,20,2,delivered,62.66,medium,4,2026-04-15 01:27:40,2026-05-08 13:28:40
264,daca6d2c8dc17f48a673ea7a5521bcce7912881f174c80a0d76b62f7736873ea,YoElv2gryQciFoEC1HAVxa4sGxpeRzcg9C6NmHY4,42990651901449,B9341-D43,SRL-197812-000264-365,Clopidogrel 75mg Tablets,2027-02-06,17,25,delivered,59.2,medium,1,2026-08-20 02:38:40,2026-02-18 07:25:40
265,9c6323f650ebeb2834c73ee64da0f75d29155bcee6bb2aa735bbec1400761542,1MQakFVrMCqt7gRZVH3iEC3b8X79WU0YWVcsmFGeEHBU7noz,74807661918891,B3092-M27,PU-201704-000265-370,Azithromycin 250mg Tablets,2027-07-06,3,21,sold,86.24,high,15,2026-03-13 01:40:40,2026-07-05 15:52:40
266,6e32333233ac4782e36718adf74541721d48555141179c25b454b3993c87ade5,bREKRgnq9oIeMSt75ir7bTIjyp5zlx90,71086610560350,B7250-G16,PU-200911-000266-112,Metformin 500mg Tablets,2028-01-13,23,21,created,93.43,high,1,2026-05-13 03:12:40,2025-07-28 02:23:40
267,b4a74ab20a97bb23dcec4357f11ec3d5864a6808ef0358575e838e6144b76ff5,wzHbvDtdEi7IaXnClWOkfmYJUDeyihXp1SrzgEJH9eZCsz8i,23891303119209,B1278-S44,PU-200409-000267-859,Salbutamol Inhaler,2028-02-08,6,13,delivered,20.82,low,0,,2026-07-07 00:43:40
268,181c8e3ca10e71488bf78903b7e3d0bd6e7ac077b220d9de75d2318c2a942c4f,LsI8PqvQKvxigPt5K0kA29RTX2pIX4FAnxdaGtqF,28505546503057,B9668-Y35,PU-202512-000268-722,Levothyroxine 50mcg Tablets,2029-02-10,7,11,sold,27.86,low,49,2026-08-21 23:59:40,2026-07-13 08:33:40
269,cfe5aa8ac7285a78c14923bef5fde175fde13575dbb0cacf8b09c1136497d242,tAj1k9mTQU1wu2VabIxXU9CKLaGVJfpzaJ1fJTjo,62486954700735,B2346-R64,PU-200701-000269-364,Ciprofloxacin 500mg Tablets,2026-12-01,1,20,sold,97.24,high,0,,2026-07-23 16:16:40
270,bb2fd538a8d9b297e8f6e02c391d51a19110a9c74c375d82fc8f118ec97867d8,ff2tPIwqFV7t8lq0awuozbt6LpKR1Ajddi2SYRHf,59655791815502,B6320-E69,SN-197006-000270-908,ORS Rehydration Sachet,2027-04-26,14,10,created,93.06,high,4,2026-06-21 21:03:40,2025-08-11 23:01:40
271,4e60d4f54a979225c8093d8f4d007e5149f2e19f1bb11da46f607f2a958c691d,ghzekNuIr1y2dLnqzdhpiff24m4J9Mefb46SaTAu,97792308689426,B7272-A23,SRL-201604-000271-190,Vitamin D3 60000 IU Sachet,2027-10-20,16,24,delivered,62.59,medium,3,2026-03-15 22:43:40,2026-07-31 00:43:40
272,3e21fb09b64746628dc928132f35fd2afe19478a0a46c04f2844ffc913851445,6UUhC7y9F0RyvRyji87MB90B1qMDZPJN,30915543128833,B7869-X58,SRL-198612-000272-256,Atorvastatin 20mg Tablets,2027-09-20,21,14,sold,60.46,medium,2,2026-06-15 15:44:40,2025-10-08 17:52:40
273,6e8edd85d0773593122c222a87b8c2fb007c9a633e62fc92b62eb0a600a248f6,YVgSEmIGCaPonPWF1XSGrXH9z1b0Y9lj2tOrXl1hytUGa6Eg,78392061486900,B5522-B11,SN-200708-000273-404,Ranitidine 150mg Tablets,2027-06-14,4,25,delivered,74.75,high,4,2025-08-07 17:03:40,2025-06-15 19:21:40
274,e2e6a1b0aeb51e6f36f829a4713ad1c7b31789e3c118dbc97af717cedbc03312,V6QMUdFgO0NYuwahmBnGRb5IPZGaiDVS,49106169186859,B5117-P72,SN-202303-000274-648,Omeprazole 20mg Capsules,2029-02-14,8,2,in_transit,41.92,medium,1,2025-10-01 16:24:40,2025-12-04 04:19:40
275,507fa121bd7ea8d956f09e4932e06cb8e8293e6833fdfbb4bb7066121d94c05e,bkp1mVnyl8hKWxPxvCyDyBQeMhJ85R66fdhzsjeDamc6YGpW,22715215200314,B2222-A50,SN-197708-000275-147,Metformin 500mg Tablets,2026-08-05,13,16,delivered,76.37,high,4,2026-05-09 08:27:40,2025-06-23 20:14:40
276,8f46f4d361ad9a4dd73c5a758dc87cd6715d4ab340c83a98e73d832754f546dd,IfuY2rEq9EYKA7tpuU4gHeBEYiKVEgwj0NVYCoxj,74797441340284,B6925-M43,SRL-197607-000276-592,Multivitamin Syrup,2028-11-19,8,16,delivered,6.12,low,3,2025-08-10 10:13:40,2026-01-28 06:17:40
277,6b90f95d240a5d65ca81bf364367fc17aa8f75dbf36a164ca01ceec33d451860,FuCldIuVyG83lGsczpaOxmDeZmuT7yziLnGSZLzP,02953616772305,B3372-P35,SRL-197601-000277-528,Levothyroxine 50mcg Tablets,2026-03-27,20,15,in_transit,,,2,2026-08-12 16:39:40,2025-12-28 20:13:40
278,d00c0b9f28fc74018aa6fa98196f343e4981223b16536c8fc3c083f63f7afd3f,vpBeRbZGjlnyZCmdk6jgVZZOEL8gkWj2xrZzIckgAJm1lblz,95509262805848,B1316-G20,PU-200105-000278-298,Salbutamol Inhaler,2026-11-20,11,22,created,3.29,low,8,2026-06-10 07:11:40,2026-04-21 03:33:40
279,02a69cf06880282a505fc5463f26bb6e62a39903977e5ed9c8abf6451ca86de3,1BIWAoIH7cy5qjvTYIgLTnCjVl1jJYnO,27808746841632,B9015-I89,SRL-198506-000279-741,Hand Sanitizer 500ml,2028-01-17,24,1,delivered,54.61,medium,52,2025-08-22 02:15:40,2025-06-23 15:59:40
280,7d6162e445fbfebbb27325e3fc1d8b1f25e3f1e9de271dc6d101930dd841e26b,P5J0kclexZsYMrH4Kkj7pk7pejxOu0dM,79276085882767,B5023-G30,PU-200404-000280-970,Ibuprofen 400mg Tablets,2027-03-27,19,14,created,,,55,2026-05-16 13:01:40,2025-07-13 07:21:40
281,e4b1451bc31a41e2959553e982b5b6645275e015ae8a45af3546ad632ced1813,2dWUy4LM6hpEmDtxj4xK1NJ3v9giyeoD,24982365921978,B7975-D67,SN-201009-000281-127,Amoxicillin 500mg Capsules,2027-03-22,22,24,sold,90.24,high,0,,2025-09-15 13:05:40
282,e293e1af6d440d0b7bbea37b40492006ea41b76f3bb18044f6d922b63296ec95,1vtqSiKgo0GB4CiC8xT1jfHRpXt5XKT8,35446812215533,B1936-F53,PU-198107-000282-833,Multivitamin Syrup,2027-12-28,9,2,sold,33.35,medium,3,2025-08-28 22:59:40,2025-05-01 05:25:40
283,566ed28822b2ad71d2c420e9594a8264336aa580d7b8e47c6b98d326825f0607,iWbFyhKksnW2TeKkjlvUHvX5zU9BIlV2Of6XpqrJ,57663841328389,B6919-N34,SN-200512-000283-168,Ranitidine 150mg Tablets,2028-08-03,2,1,delivered,,,0,,2025-08-17 09:35:40
284,8cab8689788df8f489b6d5d00305174bd52e994cf00078a197240ee950c9e6b2,jZf6n0RAbGCOtrgQz0DBirRSvauCmABA,12198716727929,B2624-M54,PU-198412-000284-936,Amlodipine 5mg Tablets,2026-06-02,15,6,in_transit,65.85,medium,13,2025-08-22 14:42:40,2025-06-28 17:56:40
285,ee3fdcec6583a34338a60c3ad860494884dfaac86bcb256bd89e0cd42c1d71ce,sMcrAeuvFB9ZEMlsl2rntVeEnvWXFypJ9k2Vwn0iIcQkFTqO,90353849132350,B1532-S38,PU-199709-000285-646,Insulin Glargine Pen,2027-12-22,2,10,in_transit,64.75,medium,1,2025-12-18 07:52:40,2026-05-26 02:06:40
286,447adfa05b5361b144192591bff401551b1bc004ee9d6fac28730b22f14815ae,fU07vz30i2Uz53WwsRGYUJ6jDRJgWtcC0Ib8wUAu,07495204428479,B9978-E33,SRL-202104-000286-287,Losartan 50mg Tablets,2028-02-09,19,21,in_transit,,,5,2026-02-03 05:56:40,2025-12-28 05:26:40
287,5c715eb68b5600089c52ccf1cce5a4c1e841ce5390c5d63dcd21c86b01adfb51,yUJmQkFM0U9b0XN00NJihCq1ARe1QBzm,87419684951880,B9790-F72,SN-201712-000287-675,Metformin 500mg Tablets,2027-09-06,25,7,delivered,23.34,low,14,2026-04-06 20:53:40,2026-06-16 03:32:40
288,35760af8780dd61d9af0e5f6dc6210c46d299059fa853f7fff865b8ec459710d,mRH7o2PouQNQhwJ8B9LdvHlw9G7qIFWO,20186745459336,B4633-V24,PU-197503-000288-760,Doxycycline 100mg Capsules,2028-11-22,25,2,created,65.05,medium,20,2025-10-12 00:04:40,2026-03-27 15:57:40
289,753bc74042dd41167a1b24aeef7f25adfec2a736d5b0d7ac8255f5d1f504e08e,hdLjNc2mFHG37ejjk6IOVZ0u6ObjFJvJ,64205451588143,B1254-R14,SRL-199401-000289-236,Amoxicillin 500mg Capsules,2027-02-10,15,2,delivered,80.45,high,4,2026-05-23 05:18:40,2025-11-11 03:29:40
290,bc277a6593680ae9773422ddfef68f86ee92d488cee6d4773577695128274ac4,p9Q23faUY5ik2nKK6jnwaIqBZ5dLOBiUpt03tvnVpURYWWrb,24788518592394,B3494-G26,SN-198509-000290-538,Paracetamol 650mg Tablets,2029-01-14,15,20,delivered,97.02,high,5,2026-04-05 21:17:40,2026-01-05 18:12:40
291,46ed0f57475fbc94fd3fdd326fd9d27fd85cfef3c942174addde55cf7dfe8f40,dpLxkzMazeC5Kk3x946Oj4L6HnUT1yFSBl4AspGd6Y3YfmGl,70940820969167,B2103-Z49,SRL-197003-000291-767,Clopidogrel 75mg Tablets,2026-11-14,10,24,sold,7.07,low,9,2026-01-01 06:00:40,2025-06-06 19:16:40
292,0ee198651d5bf15e59ac888cdcdf80f99336494fbbc6c005bc97bdd4dffb3e86,cLAuPsUPRsaMRjGoZb59A6g6IMh66ZH8,86841043606494,B6459-P29,SRL-201309-000292-850,Insulin Regular Vial,2027-08-04,1,10,in_transit,93.94,high,1,2026-08-04 18:57:40,2026-01-07 18:30:40
293,1bfe95645046ec097b2e40a59a293ac4a08ef7770343e2a7656a3e88cd7a7708,gdEmkE8dzUVlcRZUKSKFlClTY0t0rLWEbUH1Wte8,08407040957342,B3727-R85,PU-200602-000293-180,Cetirizine 10mg Tablets,2027-04-26,9,2,delivered,7.34,low,5,2025-08-28 13:23:40,2025-08-30 12:49:40
294,6099396db2bea4314b3af7150e09420e8596769d0d01b5edc94bcad105b0b71b,qSMPpP5cEDdapZat3hrbVLWHlXbmxVVTcF4Hy6MQ,04513639367222,B7840-E35,SN-198411-000294-294,N95 Respirator Mask Box,2027-08-14,9,1,delivered,,,4,2025-11-05 22:39:40,2025-05-03 14:31:40
295,335eff43c603fb67d56d820452699b5da71c3e36db2885536c99c870cb0da000,SLMHSQ2rnfQ4YxfHIIvXoOgOc9XPjbo4QD7wrDRW1QQiNmBd,30632284348137,B7159-A56,SN-201201-000295-113,Metformin 500mg Tablets,2026-12-25,24,18,in_transit,12.97,low,0,,2025-06-04 03:36:40
296,319e0a3edb31b0cf5ad77d6b865723f055162805d5ed24e86306e3d7d1f9a520,5doyoZwiGNOAZMKanchkXobwbqjm6UJRw1JZ8cMH,08499962269025,B5612-W46,PU-200104-000296-330,Doxycycline 100mg Capsules,2025-11-29,1,21,delivered,71.84,high,3,2026-04-19 06:21:40,2026-03-26 03:44:40
297,64560fa51338e795621d9f13b95ba6f4659c5871d865f7aa0f32370871a4a389,LQjEEtza8zY0tABs1jA5amXdFbxmaBQN,04043401202342,B7150-I56,SN-199404-000297-199,Clopidogrel 75mg Tablets,2028-09-21,15,19,created,72.27,high,1,2025-12-13 03:42:40,2025-05-05 16:10:40
298,fb771a8a5959a04875ec2c034a816238beed76633924790e9466144c09acd515,znu2ImtLqPCHaQdlpUDDTHpaNIkLAolYQLDWiJ1rc15tVY53,46511429178602,B3987-A83,SN-197007-000298-357,Pantoprazole 40mg Tablets,2026-12-16,14,20,created,76.11,high,0,,2026-04-12 00:27:40
299,b7d84af3c715f61ba4f41612c9b368160357a37d238ada27df84a2e60d35172f,G3aPutf0Qhy4BBQMm7haZW9njVAMW4ECn6zTRcy5TbXaIdxc,61536086720826,B8116-P56,SRL-197404-000299-271,Losartan 50mg Tablets,2027-03-01,12,19,sold,84.19,high,0,,2026-02-16 09:18:40
300,2de45323fea58c25761a148d9ee155e89330a8991b24af00da6f5ea3c7d2a31a,NX62X6TrBtEKg58RJEJHr9Wp4FcT3YarRPiz2shU,92311578808165,B6561-H42,SN-202001-000300-104,Pantoprazole 40mg Tablets,2026-01-23,14,24,delivered,91.92,high,58,2025-09-16 06:38:40,2026-04-11 10:17:40
